0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,12.0,1.0253,1.0,1.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,5.0,0.4249,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,1.0,0.0,0.0,2.19,0.0,0.0,0.0
10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.4296,0.0,0.0,1.0
16.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,14.0,7.908,0.0,1.0,0.0
3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,0.6166,0.0,1.0,0.0
12.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,9.0,1.0116,0.0,1.0,0.0
6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.7,1.0,1.0,8.0,1.8016,0.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.4,0.0,1.0,3.0,1.8016,0.0,1.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.2,1.0,0.0,11.0,0.4368,0.0,0.0,0.0
3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,6.0,0.6276,0.0,1.0,0.0
3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,8.2,0.0,0.0,7.0,0.816,0.0,0.0,0.0
5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.6,0.0,1.0,11.0,4.3891,0.0,1.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,6.0,0.294,0.0,0.0,0.0
10.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,1.0,1.0,8.0,0.5976,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,1.0,8.0,0.5976,0.0,1.0,0.0
8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.3,1.0,1.0,8.0,3.3967,0.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.1,0.0,1.0,18.0,3.3967,1.0,1.0,0.0
4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,7.7,0.0,0.0,8.0,0.5346,0.0,1.0,0.0
2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,9.1,0.0,0.0,14.0,5.7114,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.7,0.0,0.0,12.0,0.7757,0.0,0.0,0.0
4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.3,0.0,0.0,11.0,0.7344,0.0,1.0,0.0
10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,1.0,1.0,16.0,6.0101,0.0,1.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.6,0.0,1.0,17.0,6.0101,0.0,1.0,0.0
4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.1,0.0,0.0,14.0,0.697,0.0,1.0,0.0
5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.6348,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6,1.0,1.0,10.0,1.818,0.0,0.0,0.0
13.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,12.0,6.0822,0.0,1.0,0.0
6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.7,0.0,1.0,15.0,6.0822,0.0,1.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,8.7,0.0,0.0,12.0,6.0822,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.1,1.0,1.0,18.0,1.7716,1.0,1.0,0.0
14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.7,0.0,1.0,15.0,1.7716,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.9,1.0,1.0,10.0,2.644,0.0,1.0,0.0
8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.7,1.0,1.0,12.0,2.7092,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.4,0.0,1.0,15.0,2.7092,0.0,1.0,0.0
6.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,7.8,1.0,0.0,12.0,0.9962,0.0,1.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,6.6,1.0,0.0,8.0,2.4456,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.8,0.0,0.0,4.0,2.7188,0.0,0.0,0.0
11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,9.0,2.7188,0.0,0.0,0.0
10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,8.2,1.0,1.0,18.0,5.3404,0.0,1.0,0.0
5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.4,0.0,1.0,14.0,5.3404,0.0,1.0,0.0
3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2,1.0,1.0,12.0,7.5248,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,14.0,7.5248,1.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,8.5,0.0,0.0,14.0,2.5093,1.0,1.0,0.0
15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,9.3,0.0,0.0,14.0,0.5212,0.0,1.0,0.0
4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.8,1.0,1.0,12.0,3.36,0.0,1.0,0.0
14.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.9,0.0,1.0,12.0,3.36,0.0,1.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,7.7,0.0,1.0,12.0,1.3162,0.0,1.0,0.0
3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.5,1.0,1.0,14.0,1.3162,0.0,1.0,0.0
8.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,7.5,1.0,1.0,0.0,7.0878,0.0,1.0,0.0
4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.3,0.0,1.0,14.0,7.0878,0.0,1.0,0.0
14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,7.4,1.0,1.0,13.0,5.3937,0.0,1.0,0.0
17.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.8,0.0,1.0,12.0,1.941537,0.0,1.0,0.0
8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8.2,0.0,0.0,9.0,0.7644,0.0,0.0,1.0
22.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,6.6,0.0,0.0,10.0,0.8604,0.0,1.0,1.0
5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.8,1.0,0.0,12.0,1.5594,0.0,1.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.8,0.0,0.0,6.0,2.7872,0.0,0.0,1.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.2,0.0,0.0,10.0,1.0618,0.0,1.0,0.0
24.0,20.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,14.0,1.302,0.0,1.0,0.0
1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,7.1,0.0,0.0,11.0,0.6864,0.0,0.0,1.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.7,1.0,1.0,12.0,8.9592,1.0,1.0,0.0
12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.2,0.0,0.0,11.0,0.6233,0.0,1.0,0.0
7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.4,0.0,0.0,14.0,13.7859,0.0,1.0,0.0
17.0,2.0,0.0,12.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,8.6,0.0,1.0,12.0,2.0668,0.0,1.0,0.0
8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.2,1.0,1.0,14.0,2.0668,0.0,1.0,0.0
17.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8,0.0,0.0,14.0,5.1648,0.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.8,0.0,0.0,12.0,1.5323,1.0,1.0,0.0
3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.9,1.0,1.0,12.0,5.0242,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2,0.0,1.0,14.0,5.0242,1.0,1.0,0.0
11.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.8,0.0,1.0,14.0,1.7027,1.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,10.0,1.7027,0.0,1.0,0.0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.7,1.0,1.0,18.0,2.9566,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.7,0.0,1.0,12.0,2.9566,0.0,1.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,0.0,1.0,12.0,1.989859,0.0,1.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,6.8,0.0,1.0,12.0,2.7128,0.0,1.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,1.0,1.0,12.0,2.7128,0.0,1.0,0.0
1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.7,0.0,1.0,18.0,9.3768,1.0,1.0,0.0
1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.4,1.0,1.0,15.0,9.3768,0.0,1.0,0.0
15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,1.0,1.0,12.0,5.9058,0.0,1.0,0.0
5.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.9,1.0,1.0,15.0,6.2088,0.0,0.0,0.0
1.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,8.8,0.0,0.0,7.0,6.2088,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,0.0,0.0,12.0,1.3013,0.0,1.0,0.0
5.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,12.0,0.4957,1.0,1.0,0.0
7.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.6,1.0,1.0,12.0,3.0556,0.0,1.0,0.0
5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.6,0.0,1.0,12.0,3.0556,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,8.0,1.0,1.0,7.0,0.9214,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,8.2,1.0,1.0,12.0,4.167,0.0,1.0,0.0
18.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.3,0.0,1.0,12.0,4.167,0.0,1.0,0.0
15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2,1.0,1.0,14.0,15.755,0.0,1.0,0.0
5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.9,0.0,1.0,14.0,15.755,0.0,1.0,0.0
16.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,7.3,0.0,0.0,8.0,0.7481,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.6,1.0,0.0,8.0,0.9883,0.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,8.5,0.0,0.0,10.0,1.48,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,10.0,0.4452,0.0,0.0,1.0
12.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,8.3,0.0,1.0,8.0,1.2396,0.0,1.0,1.0
16.0,13.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.9,1.0,1.0,6.0,1.2396,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,16.0,1.6608,0.0,1.0,0.0
3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.5,1.0,0.0,4.0,0.4092,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,1.0,0.0,10.0,0.4644,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,11.0,0.5052,0.0,1.0,0.0
13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.4,1.0,1.0,9.0,3.4181,1.0,1.0,0.0
27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.6,0.0,1.0,12.0,3.4181,1.0,1.0,0.0
16.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.2,1.0,1.0,12.0,3.5389,0.0,1.0,0.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,6.6,1.0,1.0,12.0,5.4072,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,1.0,1.0,6.0,1.6796,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.6,1.0,1.0,4.0,0.5515,0.0,0.0,0.0
13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,8.0,0.685282,0.0,0.0,1.0
5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.7,0.0,0.0,5.0,0.685282,0.0,0.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.5,1.0,1.0,7.0,1.7876,0.0,0.0,1.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,6.6,0.0,1.0,3.0,1.7876,0.0,0.0,1.0
3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.4,1.0,0.0,3.0,1.7876,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,1.0,0.0,3.0,1.7876,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.3,0.0,0.0,9.0,0.4392,0.0,0.0,0.0
13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,10.0,0.4914,0.0,1.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.4,1.0,1.0,2.0,0.7622,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.7,0.0,1.0,9.0,0.7622,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.8608,0.0,1.0,0.0
12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.4,0.0,0.0,12.0,2.6496,0.0,1.0,0.0
24.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,8.3,1.0,0.0,4.0,0.4116,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,1.0,8.0,1.0704,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.6,1.0,0.0,4.0,1.908,0.0,1.0,0.0
4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.3,1.0,1.0,4.0,0.6516,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.7,0.0,1.0,5.0,0.6516,0.0,1.0,1.0
5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.6,1.0,1.0,13.0,2.566,0.0,1.0,0.0
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,1.0,13.0,2.566,0.0,1.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.9,1.0,1.0,8.0,2.9708,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.1,0.0,0.0,8.0,0.4488,0.0,0.0,1.0
25.0,17.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,6.7,0.0,0.0,6.0,0.4573,0.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.2,1.0,1.0,6.0,0.9588,0.0,1.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.3,0.0,1.0,10.0,0.9588,0.0,1.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,15.0,1.51,0.0,1.0,0.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,11.0,3.7034,0.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.1,0.0,0.0,12.0,0.9356,0.0,1.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.6,1.0,0.0,0.0,0.432,0.0,0.0,1.0
8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,8.0,1.8636,0.0,0.0,0.0
7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.9,0.0,0.0,4.0,0.42,0.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8.2,0.0,0.0,7.0,0.444,0.0,0.0,1.0
5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,18.0,3.3302,0.0,1.0,0.0
3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,12.0,0.4308,0.0,1.0,1.0
9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.2,1.0,1.0,12.0,1.1433,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.9,0.0,1.0,9.0,1.1433,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1.0,1.0,2.0,2.6499,1.0,1.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,8.3,1.0,1.0,12.0,1.9509,0.0,1.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.6,0.0,1.0,11.0,1.9509,0.0,1.0,0.0
19.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.2,1.0,1.0,13.0,2.4464,0.0,1.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.7,0.0,1.0,13.0,2.4464,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,12.0,0.6204,0.0,1.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,1.0,1.0,8.0,12.2424,0.0,1.0,0.0
9.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.66,0.0,0.0,1.0
2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,7.3,1.0,1.0,12.0,2.2788,0.0,1.0,0.0
8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.8,0.0,1.0,7.0,2.2788,1.0,1.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,1.0,1.0,16.0,8.972,1.0,1.0,0.0
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.2,0.0,0.0,13.0,2.5569,1.0,1.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,10.0,1.2992,1.0,1.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1.0,1.0,5.0,1.578,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,12.0,1.4611,0.0,1.0,0.0
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.2,0.0,0.0,9.0,0.4653,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.7,0.0,0.0,8.0,1.0944,0.0,1.0,0.0
11.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.8,0.0,0.0,12.0,4.2511,1.0,1.0,0.0
3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,8.4,0.0,0.0,14.0,1.0066,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.7,0.0,1.0,8.0,1.2,0.0,1.0,0.0
10.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,7.2,1.0,1.0,12.0,1.9116,1.0,1.0,0.0
4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.8,0.0,1.0,14.0,1.9116,0.0,1.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.7,0.0,0.0,5.0,0.384,0.0,0.0,1.0
